city_id,title,address,start_date,end_date,lng,lat
1509,スノーシューガイドツアー,北海道札幌市南区滝野247番地,2016/2/3,2016/3/23,141.3829956,42.9068985
1542,登別温泉湯まつり,登別市登別温泉町,2016/2/3,2016/2/4,141.1439972,42.49449921
1504,第67回さっぽろ雪まつり「前夜祭プロジェクションマッピング完成試写会」,北海道札幌市中央区大通西8丁目,2016/2/4,2016/2/4,141.345047,43.05955124
1504,劇団四季「キャッツ」2月/札幌,北海道札幌市中央区大通東1-10,2016/2/4,2016/2/28,141.3580017,43.0625
1652,2016洞爺湖温泉冬まつり,虻田郡洞爺湖町洞爺湖温泉27,2016/2/4,2016/2/12,140.8220062,42.56539917
1504,第67回 さっぽろ雪まつり「SKY STREET」公開生放送1日目,北海道札幌市中央区大通西11丁目,2016/2/5,2016/2/5,141.3402405,43.05892944
1504,第67回さっぽろ雪まつり,札幌市中央区,2016/2/5,2016/2/18,141.3480072,43.06000137
1515,第18回　小樽雪あかりの路,小樽市稲穂,2016/2/5,2016/2/14,141.003006,43.19800186
1540,第47回 ふかがわ氷雪まつり,深川市8条8番8号,2016/2/5,2016/2/7,142.0440063,43.7154007
1635,最終回　知床ファンタジア2016,斜里郡斜里町ウトロ東,2016/2/5,2016/3/12,144.9909973,44.07479858
1504,平山郁夫展 -遥かなるシルクロードと北海道-,北海道札幌市中央区北一条西17,2016/2/6,2016/3/21,141.3300018,43.06029892
1504,「藤井孝太郎のログイン!よる☆PA」×「SNOW MIKU」スペシャルイベント,北海道札幌市中央区北2条東4丁目,2016/2/6,2016/2/6,141.3634338,43.06578827
1504,第67回さっぽろ雪まつり FM NORTH WAVE DJ和 アニソンDJプレイ,北海道札幌市中央区大通西11丁目,2016/2/6,2016/2/6,141.3402405,43.05892944
1504,第67回 さっぽろ雪まつり「SATURDAY LOUNGE」公開生放送,北海道札幌市中央区大通西11丁目,2016/2/6,2016/2/6,141.3402405,43.05892944
1504,2/6 「はなまるぴっぴはよいこだけ」リリース&「全力バタンキュー」予約イベント HMV札幌ステラプレイス店,北海道札幌市中央区北5条西2丁目5 JRタワー札幌ステラプレイス4F,2016/2/6,2016/2/6,141.3518066,43.06811523
1504,第67回さっぽろ雪まつり 2月6日 水木一郎アニソンライブ,北海道札幌市中央区大通西1丁目,2016/2/6,2016/2/6,141.3558655,43.06110001
1505,2/6 「はなまるぴっぴはよいこだけ」リリース&「全力バタンキュー」予約イベント 玉光堂パセオ店,北海道札幌市北区北6条西2-1-7,2016/2/6,2016/2/6,141.3528442,43.06929398
1509,滝野スノーフェスティバル,札幌市南区滝野247番地,2016/2/6,2016/2/7,141.3890076,42.91669846
1516,あさひかわ雪あかり,旭川市宮前通東,2016/2/6,2016/2/11,142.371994,43.75669861
1516,「early days」発売記念イベント @アニメイト旭川,北海道旭川市2条通7丁目227-1 マルカツデパート4F,2016/2/6,2016/2/6,142.3592072,43.76651382
1516,北海道整形災害外科学会,7,2016/2/6,2016/2/7,142.3510132,43.76011276
1516,第57回旭川冬まつり,旭川市,2016/2/6,2016/2/11,142.3569946,43.77750015
1516,2016氷彫刻世界大会,旭川市宮下通7丁目～7条通7丁目,2016/2/6,2016/2/11,142.3589935,43.76530075
1553,大沼函館雪と氷の祭典,亀田郡七飯町大沼町,2016/2/6,2016/2/7,140.6699982,41.98210144
1556,第29回　八雲さむいべや祭り,二海郡八雲町浜松368,2016/2/6,2016/2/7,140.3139954,42.22669983
1571,深夜0時まで滑れる！シンデレラナイター,虻田郡留寿都村字泉川13番地,2016/2/6,2016/2/27,140.9019928,42.75059891
1637,熱気球フリーフライトアドベンチャー! 流氷と世界自然遺産の大飛行,北海道斜里郡小清水町字小清水683-1,2016/2/6,2016/3/6,144.4730072,43.85319901
1504,PERSONA3 THE MOVIE #4 Winter of Rebirth 舞台挨拶 札幌1回目,北海道札幌市中央区南3条西1丁目8番地 ディノス札幌中央ビル7F/8F,2016/2/7,2016/2/7,141.3567657,43.05679703
1504,PERSONA3 THE MOVIE #4 Winter of Rebirth 舞台挨拶 札幌2回目,北海道札幌市中央区南3条西1丁目8番地 ディノス札幌中央ビル7F/8F,2016/2/7,2016/2/7,141.3567657,43.05679703
1504,第67回 さっぽろ雪まつり「Anison-R ~マンガ・アニメ研究部~」公開録音,北海道札幌市中央区大通西11丁目,2016/2/7,2016/2/7,141.3402405,43.05892944
1504,第67回さっぽろ雪まつり スノーステージ A応P「全力バタンキュー」発売直前LIVE,北海道札幌市中央区大通西10丁目,2016/2/7,2016/2/7,141.3419037,43.05913925
1504,2/7 「はなまるぴっぴはよいこだけ」リリース&「全力バタンキュー」予約イベント タワーレコード札幌ピヴォ店,北海道札幌市中央区南2条西4丁目 ピヴォ4F,2016/2/7,2016/2/7,141.3521576,43.05819321
1516,「旭川冬まつり」内 ~櫻子さん de 旭川~ 応援プロジェクト スペシャルトークショー,北海道旭川市常磐公園4044,2016/2/7,2016/2/7,142.3583832,43.77668381
1516,「クールあさひかわフェスタ」~櫻子さん de 旭川~ 応援プロジェクト 櫻子さんのお膝下に全員集合トークショー,北海道旭川市2条通7丁目227-1,2016/2/7,2016/2/7,142.3591919,43.76654053
1525,「early days」発売記念イベント @イオンモール苫小牧,北海道苫小牧市柳町3-1-20 ,2016/2/7,2016/2/7,141.6420288,42.65633392
1533,奥華子 SPECIAL LIVE2016 in EN-RAY HALL,北海道名寄市西13条南4丁目2番地,2016/2/7,2016/2/7,142.4450073,44.35190964
1571,ルスツリゾート 春節 花火大会,虻田郡留寿都村字泉川13番地,2016/2/7,2016/2/7,140.9019928,42.75059891
1666,「クールあさひかわフェスタ」~櫻子さん de 旭川~ 応援プロジェクト 聖地巡礼バスツアー,北海道,2016/2/7,2016/2/7,142.7915802,43.49250031
1909,第七戦 伊達雪まつり冬の陣,伊達市松ヶ枝町34-1,2016/2/7,2016/2/7,140.8760071,42.47180176
1504,第67回 さっぽろ雪まつり「SKY STREET」公開生放送2日目,北海道札幌市中央区大通西11丁目,2016/2/8,2016/2/8,141.3402405,43.05892944
1509,定山渓温泉雪灯路2016,札幌市南区定山渓温泉東3丁目,2016/2/8,2016/2/12,141.1670074,42.96500015
1504,第67回 さっぽろ雪まつり「SKY STREET」公開生放送3日目,北海道札幌市中央区大通西11丁目,2016/2/9,2016/2/9,141.3402405,43.05892944
1504,第67回 さっぽろ雪まつり「SKY STREET」公開生放送4日目,北海道札幌市中央区大通西11丁目,2016/2/10,2016/2/10,141.3402405,43.05892944
1504,第67回 さっぽろ雪まつり「SKY STREET」公開生放送5日目,北海道札幌市中央区大通西11丁目,2016/2/11,2016/2/11,141.3402405,43.05892944
1507,ファンタシースター感謝祭2016 札幌会場,北海道札幌市白石区流通センター4丁目3番55号,2016/2/11,2016/2/11,141.4499969,43.03843689
1523,第51回 あばしりオホーツク流氷まつり,網走市港町,2016/2/11,2016/2/14,144.2830048,44.02030182
1531,もんべつ流氷まつり,紋別市海洋公園,2016/2/11,2016/2/14,143.3760071,44.33340073
1504,佐香智久 バレンタインワンマンライブ「僕からのバレンタイン2016」 札幌公演,北海道札幌市中央区北2条東3丁目2-5,2016/2/12,2016/2/12,141.3601532,43.06505966
1504,でんぱ組.inc GOGO DEMPA TOUR 2016 ~ まだまだ夢で終わらんよっ! ~ 札幌公演1日目,北海道札幌市中央区北1条西13丁目,2016/2/12,2016/2/12,141.336853,43.05973434
1556,八雲ひな人形展,北海道二海郡八雲町末広町151,2016/2/12,2016/3/3,140.2689972,42.25500107
1504,でんぱ組.inc GOGO DEMPA TOUR 2016 ~ まだまだ夢で終わらんよっ! ~ 札幌公演2日目,北海道札幌市中央区南9条西4丁目4,2016/2/13,2016/2/13,141.3531952,43.04931641
1506,第67回さっぽろ雪まつり 2月13日 つどーむ会場 TVh presents 映画「プリパラ」公開記念ステージ 1回目,北海道札幌市東区栄町885-1,2016/2/13,2016/2/13,141.3750458,43.11581421
1506,第67回さっぽろ雪まつり 2月13日 つどーむ会場 TVh presents 映画「プリパラ」公開記念ステージ 2回目,北海道札幌市東区栄町885-1,2016/2/13,2016/2/13,141.3750458,43.11581421
1571,スキーをしない方も、あの絶景が観られるツアー 期間限定「Mt.イゾラ山頂展望ツアー」,北海道虻田郡留寿都村字泉川13番地,2016/2/13,2016/3/13,140.9019928,42.75059891
1504,DMCC REAL ONEMAN TOUR~Despair Makes Cowards Courageous 2016~ 札幌公演,北海道札幌市中央区南9条西4丁目4,2016/2/14,2016/2/14,141.3531952,43.04931641
1542,おひなさま展示会,登別市中登別町53-1,2016/2/16,2016/3/3,141.1600037,42.46360016
1504,「Eir Aoi Special Live 2015 WORLD OF BLUE at 日本武道館」リリースイベント 札幌,北海道札幌市中央区北5条西2丁目5 JRタワー札幌ステラプレイス4F,2016/2/20,2016/2/20,141.3518066,43.06811523
1504,「アクセンティア」 発売記念 ご予約者対象リリースイベント 札幌,北海道札幌市中央区北5条西2丁目5 JRタワー札幌ステラプレイス4F,2016/2/20,2016/2/20,141.3518066,43.06811523
1505,美容口腔管理学会学術講演会,6,2016/2/20,2016/2/21,141.3408356,43.09085083
1505,中島みゆき「夜会」最新作上映（札幌シネマフロンティア）,札幌市中央区北五条西2丁目5番地,2016/2/20,2016/3/18,141.352005,43.06829834
1514,中島みゆき「夜会」最新作上映（シネマ太陽函館）,函館市松風町2-8,2016/2/20,2016/3/4,140.7330017,41.770401
1516,中島みゆき「夜会」最新作上映（シネプレックス旭川）,旭川市永山12条3,2016/2/20,2016/3/4,142.4140015,43.77920151
1520,中島みゆき「夜会」最新作上映（イオンシネマ北見）,北見市北進町1-1-1,2016/2/20,2016/3/4,143.8760071,43.80830002
1522,雪だるま大作戦,岩見沢市有明町南1番地,2016/2/20,2016/2/20,141.7599945,43.20399857
1574,雪トピアフェスティバル 2016,虻田郡倶知安町字旭,2016/2/20,2016/2/21,140.7380066,42.9015007
1680,中島みゆき「夜会」最新作上映（イオンシネマ釧路）,釧路郡釧路町桂木1-2-2,2016/2/20,2016/3/4,144.3990021,43.00310135
1504,「early days」発売記念イベント @アニメイト札幌,北海道札幌市中央区南2条西1丁目5 丸大ビル,2016/2/21,2016/2/21,141.3563232,43.05874252
1504,第87回 王様ジャングル(2部),北海道札幌市中央区南2条西7丁目10-1 アパホテル札幌内,2016/2/21,2016/2/21,141.3468933,43.05743027
1504,第87回 王様ジャングル(1部),北海道札幌市中央区南2条西7丁目10-1 アパホテル札幌内,2016/2/21,2016/2/21,141.3468933,43.05743027
1673,奥華子 10th Anniversary Concert in 幕別 ~弾き語り~,北海道中川郡幕別町千住180-1,2016/2/21,2016/2/21,143.2708282,42.92056274
1504,Naozumi Takahashi A'LIVE 2016 MAGIC BOX TOUR 札幌,北海道札幌市中央区北2条東3丁目2-5,2016/2/24,2016/2/24,141.3601532,43.06505966
1521,ゆうばり国際ファンタスティック映画祭2016,夕張市鹿の谷山手町18,2016/2/25,2016/2/29,141.9600067,43.04710007
1522,第26回　IWAMIZAWAドカ雪まつり,岩見沢市有明町南,2016/2/26,2016/2/28,141.7590027,43.20320129
1525,橋本環奈ソロデビューシングル「セーラー服と機関銃」発売記念イベント イオンモール苫小牧,北海道苫小牧市柳町3-1-20 ,2016/2/26,2016/2/26,141.6420288,42.65633392
1504,日本呼吸器学会北海道地方会,北海道 札幌市中央区北1条西13丁目,2016/2/27,2016/2/27,141.3370056,43.05960083
1504,東方ABC 北海道,北海道札幌市中央区南2条西5丁目 札幌プラザ2・5B1F,2016/2/27,2016/2/27,141.3505096,43.05712509
1504,日本結核病学会北海道支部学会,北海道 札幌市中央区北1条西13丁目,2016/2/27,2016/2/27,141.3370056,43.05960083
1504,ジャズスクールin北海道 ともだちコンサート,北海道札幌市中央区北1条西13 1F,2016/2/27,2016/2/27,141.3370056,43.05970001
1508,MOMOIRO CLOVER Z DOME TREK 2016 “AMARANTHUS/白金の夜明け” 北海道公演,北海道札幌市豊平区羊ヶ丘1番地,2016/2/27,2016/2/27,141.4095306,43.01581573
1508,NBL2015-2016 北海道対千葉,北海道札幌市豊平区豊平五条11-1-1,2016/2/27,2016/2/28,141.3769989,43.04430008
1510,グッドモーニングアメリカ TOUR 2016 札幌公演,北海道札幌市西区二十四軒5条5丁目5-21 W'Sビル PENNY LANE 24,2016/2/27,2016/2/27,141.3064575,43.07394028
1510,グッドモーニングアメリカ,北海道札幌市西区二十四軒四条5-5-21 W’Sビル,2016/2/27,2016/2/27,141.3059998,43.07310104
1529,2015謝陶の集い ~第16回工房利用者作品展~,北海道江別市西野幌114-5,2016/2/27,2016/3/21,141.5399933,43.07099915
1504,落語教育委員会,北海道札幌市中央区大通西3丁目 道新ビル大通館8階,2016/2/28,2016/2/28,141.3529968,43.0605011
1504,every?ing! 2ndシングル「Shining Sky」発売記念インストアイベント アニメイト札幌,北海道札幌市中央区南2条西1丁目5 丸大ビル,2016/2/28,2016/2/28,141.3563232,43.05874252
1504,LOUR/NOT SO HARD WORK,北海道札幌市中央区南四条西6晴ればれビルB1,2016/2/28,2016/2/28,141.3500061,43.05550003
1504,Up Charm Party “Cinderella Story” Vol.12 by Bridal House BiBi,北海道札幌市中央区北二条西4-1赤れんがテラス2F,2016/2/28,2016/2/28,141.3500061,43.06389999
1504,広瀬香美,北海道札幌市中央区南九条西4-4,2016/2/28,2016/2/28,141.3529968,43.04940033
1504,ザ・チャレンジ,札幌市中央区南7条西4-2-6 LC拾壱番館B1F,2016/2/28,2016/2/28,141.3529968,43.05199814
1504,MUSIC LAMP Vol.7,北海道札幌市中央区北1条西13 1F,2016/2/28,2016/2/28,141.3370056,43.05970001
1504,every?ing! 2ndシングル「Shining Sky」発売記念インストアイベント ゲーマーズ札幌店,北海道札幌市中央区南2条西1丁目5番 丸大ビル5F,2016/2/28,2016/2/28,141.3562622,43.05876541
1504,every?ing! 2ndシングル「Shining Sky」発売記念インストアイベント とらのあな札幌店,北海道札幌市中央区南2条西1丁目7-1 二番館ビル1F,2016/2/28,2016/2/28,141.3560944,43.0588913
1504,パパイヤ鈴木のHIPHOP de SHOW!?,北海道札幌市中央区北一条西12,2016/3/1,2016/3/6,141.3379974,43.06100082
1508,北海道日本ハムファイターズ対読売ジャイアンツ オープン戦,北海道札幌市豊平区羊ケ丘1番地,2016/3/1,2016/3/2,141.4100037,43.01520157
1508,北海道日本ハムファイターズ対読売ジャイアンツ オープン戦 札幌ドーム 駐車券,北海道札幌市豊平区羊ケ丘1番地,2016/3/1,2016/3/2,141.4100037,43.01520157
1525,"Galileo Galilei Sea and The Darkness"" Tour 2016 (北海道)""",北海道苫小牧市王子町1丁目6番12号,2016/3/1,2016/3/1,141.5978851,42.63652802
1525,Galileo Galilei,北海道苫小牧市王子町1-6-12,2016/3/1,2016/4/10,141.5980072,42.63660049
1542,銀河水槽　音と光とイワシのコラボレーション「春」バージョン,登別市登別東町1丁目22番地,2016/3/1,2016/5/31,141.1829987,42.45479965
1504,劇団四季「キャッツ」3月/札幌 平日夜公演,北海道札幌市中央区大通東1-10,2016/3/2,2016/3/16,141.3580017,43.0625
1504,IMAGINE DRAGONS SMOKE + MIRRORS LIVE,北海道札幌市中央区北1条東4丁目 サッポロファクトリー1条館2F,2016/3/2,2016/3/2,141.3619995,43.06399918
1504,心屋仁之助 2016年 MONDOU(問答) LIVE2~うただく~,北海道札幌市中央区南九条西4-4,2016/3/2,2016/3/2,141.3529968,43.04940033
1525,ROTTENGRAFFTY,北海道苫小牧市王子町1-6-12,2016/3/2,2016/3/6,141.5980072,42.63660049
1504,back number,北海道札幌市中央区北一条西12,2016/3/3,2016/3/4,141.3379974,43.06100082
1504,劇団四季「キャッツ」3月/札幌,北海道札幌市中央区大通東1-10,2016/3/3,2016/3/21,141.3580017,43.0625
1510,クリープハイプ,北海道札幌市西区二十四軒四条5-5-21 W’Sビル,2016/3/3,2016/3/3,141.3059998,43.07310104
1504,SHERBETS,北海道札幌市中央区北二条東3-2-5,2016/3/4,2016/3/4,141.3600006,43.06520081
1504,浜田麻里,北海道札幌市中央区南九条西4-4,2016/3/4,2016/3/4,141.3529968,43.04940033
1504,リアル脱出ゲーム×暗殺教室 「暗殺教室からの脱出2」,北海道札幌市中央区北二条東3,2016/3/4,2016/3/6,141.3609924,43.06539917
1504,"Mari Hamada Tour 2016 Mission"" [Zepp Sapporo]""",北海道札幌市中央区南9条西4丁目4,2016/3/4,2016/3/4,141.3531952,43.04931641
1504,→Pia-no-jaC←,北海道札幌市中央区南九条西4-4,2016/3/5,2016/3/5,141.3529968,43.04940033
1504,サカナクション,北海道札幌市中央区北一条西12,2016/3/5,2016/3/5,141.3379974,43.06100082
1504,PS COMPANY PRESENTS 『攻撃ハ最大ノ防御ナリ。』 TOUR 2016,北海道札幌市中央区南4条西6-5 タイムズステーション札幌1F,2016/3/5,2016/3/6,141.348999,43.05469894
1504,中田裕二,北海道札幌市中央区大通西3丁目 道新ビル大通館8階,2016/3/5,2016/3/6,141.3529968,43.0605011
1504,brainchild’s,北海道札幌市中央区南八条西4-422 オリエンタルホテルB1,2016/3/5,2016/3/5,141.3540039,43.05009842
1508,北海道日本ハムファイターズ対横浜DeNAベイスターズ オープン戦,北海道札幌市豊平区羊ケ丘1番地,2016/3/5,2016/3/6,141.4100037,43.01520157
1508,北海道日本ハムファイターズ対横浜DeNAベイスターズ オープン戦 札幌ドーム 駐車券,北海道札幌市豊平区羊ケ丘1番地,2016/3/5,2016/3/6,141.4100037,43.01520157
1510,片平里菜,北海道札幌市西区二十四軒四条5-5-21 W’Sビル,2016/3/5,2016/3/5,141.3059998,43.07310104
1513,3/5 愛乙女★DOLL 5周年記念ツアー「A?Z?Y~アイツ、在宅やめるってよ~」1部,北海道札幌市清田区真栄4条3丁目1-5,2016/3/5,2016/3/5,141.4434662,42.98720932
1513,3/5 愛乙女★DOLL 5周年記念ツアー「A?Z?Y~アイツ、在宅やめるってよ~」2部,北海道札幌市清田区真栄4条3丁目1-5,2016/3/5,2016/3/5,141.4434662,42.98720932
1515,H ZETTRIO,北海道小樽市色内3-3-21,2016/3/5,2016/3/6,140.9989929,43.20479965
1521,NBL2015-2016 北海道対熊本,北海道夕張市若菜2,2016/3/5,2016/3/6,141.9660034,43.02899933
1525,アジアリーグアイスホッケー2015-2016 プレーオフ ファーストラウンド 王子イーグルスホームゲーム,北海道苫小牧市若草町2-4-1,2016/3/5,2016/3/8,141.6069946,42.6393013
1504,藍井エイル 12thシングル『アクセンティア』発売記念イベント 札幌,北海道札幌市中央区南3条西5丁目1-1 NORBESAビル3F,2016/3/6,2016/3/6,141.3509827,43.05608749
1504,布施明,北海道札幌市中央区北一条西12,2016/3/6,2016/3/6,141.3379974,43.06100082
1504,『Heavensward: FINAL FANTASY XIV Original Soundtrack』 発売記念スペシャルイベント 札幌会場,北海道札幌市中央区北5条西2丁目5 JRタワー札幌ステラプレイス4F,2016/3/6,2016/3/6,141.3518066,43.06811523
1504,Mrs.GREEN APPLE,札幌市中央区南7条西4-2-6 LC拾壱番館B1F,2016/3/6,2016/3/6,141.3529968,43.05199814
1504,澤田かおり/桜庭和,北海道札幌市中央区南一条西20アウルビルB1,2016/3/6,2016/3/6,141.326004,43.05649948
1505,日本神経学会北海道地区生涯教育講演会,6,2016/3/6,2016/3/6,141.3423004,43.07769775
1505,日本神経学会北海道地区生涯教育講演会,北海道 札幌市北区北15条西7丁目,2016/3/6,2016/3/6,141.3419952,43.07830048
1510,ノースエリア格闘技イベント BOUT22,北海道札幌市西区八軒一条西1ザ・タワープレイス1F,2016/3/6,2016/3/6,141.3070068,43.08229828
1510,MACO,北海道札幌市西区二十四軒四条5-5-21 W’Sビル,2016/3/6,2016/3/6,141.3059998,43.07310104
1513,3/6 愛乙女★DOLL 5周年記念ツアー「A?Z?Y~アイツ、在宅やめるってよ~」,北海道札幌市清田区真栄4条3丁目1-5,2016/3/6,2016/3/6,141.4434662,42.98720932
1504,TVh落語 「柳家三三 独演会」,北海道札幌市中央区大通西3丁目 道新ビル大通館8階,2016/3/7,2016/3/7,141.3529968,43.0605011
1504,GLAY,北海道札幌市中央区北一条西12,2016/3/7,2016/3/8,141.3379974,43.06100082
1504,RAM WIRE,北海道札幌市中央区南三条西2 ニコービルB1,2016/3/9,2016/3/9,141.3549957,43.05699921
1515,布袋寅泰,北海道小樽市色内3-3-21,2016/3/9,2016/3/9,140.9989929,43.20479965
1678,木星観望会,北海道足寄郡陸別町宇遠別,2016/3/9,2016/3/20,143.7660065,43.45650101
1678,部分日食観望会,北海道足寄郡陸別町宇遠別,2016/3/9,2016/3/9,143.7660065,43.45650101
1504,狂言師 野村万作・萬斎の世界,北海道札幌市中央区大通西3丁目 道新ビル大通館8階,2016/3/10,2016/3/10,141.3529968,43.0605011
1504,SA,北海道札幌市中央区南四条西6晴ればれビルB1,2016/3/10,2016/3/10,141.3500061,43.05550003
1504,人間椅子,北海道札幌市中央区北二条東3-2-5,2016/3/11,2016/3/11,141.3600006,43.06520081
1504,Goodbye holiday,北海道札幌市中央区南4条西6-5 タイムズステーション札幌1F,2016/3/11,2016/3/11,141.348999,43.05469894
1504,GOATBED,札幌市中央区南7条西4-2-6 LC拾壱番館B1F,2016/3/11,2016/3/12,141.3529968,43.05199814
1504,瀬川瑛子/山本譲二/鳥羽一郎,北海道札幌市中央区北一条西12,2016/3/11,2016/3/11,141.3379974,43.06100082
1507,日本自己血輸血学会学術総会,0,2016/3/11,2016/3/12,141.3880615,43.05702209
1507,日本自己血輸血学会学術総会,北海道 札幌市白石区東札幌6条1丁目1-1,2016/3/11,2016/3/12,141.3880005,43.05699921
1510,指輪ホテル 「ルーシーの包丁 The knife in her hand」,北海道札幌市西区八軒一条西1ザ・タワープレイス1F,2016/3/11,2016/3/13,141.3070068,43.08229828
1504,市川染五郎-春に舞う 午餐の会,北海道札幌市中央区北一条西11-1 3F,2016/3/12,2016/3/12,141.3399963,43.06100082
1504,五輪真弓,北海道札幌市中央区北一条西12,2016/3/12,2016/3/12,141.3379974,43.06100082
1504,東京スカパラ武道館LIVE Blu-ray/DVD発売記念!「Live in MEXICO 2015」×「Live at Budokan ~The Last~」スペシャル上映会,北海道札幌市中央区北1条東4丁目 サッポロファクトリー1条館2F,2016/3/12,2016/3/12,141.3619995,43.06399918
1504,Go!プリンセスプリキュアミュージカルショー,北海道札幌市中央区北1条西13 1F,2016/3/12,2016/3/12,141.3370056,43.05970001
1504,柏木広樹(vc),北海道札幌市中央区北二条西7道民活動センタービル,2016/3/12,2016/3/12,141.3450012,43.0632019
1504,『それは小さな光のような』リリースイベント タワーレコード札幌ピヴォ,北海道札幌市中央区南2条西4丁目 ピヴォ4F,2016/3/12,2016/3/12,141.3521576,43.05819321
1504,映画『あん』上映&原作者・ドリアン助川講演会,北海道札幌市中央区南二条西5,2016/3/12,2016/3/12,141.3500061,43.05749893
1508,Superfly,北海道札幌市豊平区豊平五条11-1-1,2016/3/12,2016/3/12,141.3769989,43.04430008
1514,函館アリーナオープン記念 ふわふわアドベンチャーツアー,北海道函館市湯川町1-32-2,2016/3/12,2016/3/13,140.7839966,41.78170013
1504,「第十回 笑道頂上決戦」,北海道札幌市中央区大通西3丁目 道新ビル大通館8階,2016/3/13,2016/3/13,141.3529968,43.0605011
1504,『機動戦士ガンダム 鉄血のオルフェンズ』BD特装限定版・DVD第3巻発売記念 「鉄華団Flag Connection」(アニメイト札幌),北海道札幌市中央区南2条西1丁目5 丸大ビル,2016/3/13,2016/3/13,141.3563232,43.05874252
1504,南こうせつ/伊勢正三,北海道札幌市中央区北一条西12,2016/3/13,2016/3/13,141.3379974,43.06100082
1504,摩天楼オペラ,北海道札幌市中央区北二条東3-2-5,2016/3/13,2016/3/13,141.3600006,43.06520081
1504,黒猫チェルシー,札幌市中央区南7条西4-2-6 LC拾壱番館B1F,2016/3/13,2016/3/13,141.3529968,43.05199814
1508,「北海道コンサドーレ札幌」ホーム開幕戦『EZOCAサンクスマッチ』ミニライブ,北海道札幌市豊平区羊ヶ丘1番地,2016/3/13,2016/3/13,141.4095306,43.01581573
1508,北海道コンサドーレ札幌対愛媛FC 明治安田生命J2リーグ,北海道札幌市豊平区羊ケ丘1番地,2016/3/13,2016/3/13,141.4100037,43.01520157
1508,北海道コンサドーレ札幌対愛媛FC 砂川誠選手引退記念フォトタオルマフラー付チケット,北海道札幌市豊平区羊ケ丘1番地,2016/3/13,2016/3/13,141.4100037,43.01520157
1508,北海道コンサドーレ札幌対愛媛FC 明治安田生命J2リーグ 札幌ドーム 駐車券,北海道札幌市豊平区羊ケ丘1番地,2016/3/13,2016/3/13,141.4100037,43.01520157
1509,冒険遊び場きのたんの森 西エリアSP,北海道札幌市南区滝野247番地,2016/3/13,2016/3/21,141.3710022,42.90750122
1504,佐々木幸男,北海道札幌市中央区南4条西6-5 タイムズステーション札幌1F,2016/3/14,2016/3/14,141.348999,43.05469894
1505,「ゴールデンボンバー喜矢武豊 ハッピーバースデーパーティー」ライブビューイング,北海道札幌市中央区北五条西2-5JRタワーステラプレイス7F,2016/3/15,2016/3/15,141.352005,43.06829834
1504,白老牛肉まつり ~冬の陣~,北海道札幌市中央区南七条西3 5F,2016/3/16,2016/3/16,141.3560028,43.05189896
1504,AIR DO PRESENTS 世界まるごとクラシック2016（札幌）,札幌市中央区北1条西12,2016/3/16,2016/3/16,141.3379974,43.06069946
1516,初心者のためのアイヌ文様刺繍講座,北海道旭川市神楽3条7丁目 大雪クリスタルホール内,2016/3/16,2016/3/23,142.3509979,43.75970078
1504,石橋凌,北海道札幌市中央区北二条東3-2-5,2016/3/17,2016/3/17,141.3600006,43.06520081
1508,NBL2015-2016 北海道対日立東京,北海道札幌市豊平区豊平五条11-1-1,2016/3/17,2016/3/20,141.3769989,43.04430008
1504,森重樹一,札幌市中央区南7条西4-2-6 LC拾壱番館B1F,2016/3/18,2016/3/18,141.3529968,43.05199814
1504,FM NORTH WAVE CLUB ZEPP 2016 ~SPRING~,北海道札幌市中央区南九条西4-4,2016/3/18,2016/3/18,141.3529968,43.04940033
1504,locofrank,北海道札幌市中央区北二条東3-2-5,2016/3/18,2016/3/18,141.3600006,43.06520081
1510,ペトロールズ,北海道札幌市西区二十四軒四条5-5-21 W’Sビル,2016/3/18,2016/3/18,141.3059998,43.07310104
1504,FLOW,北海道札幌市中央区北二条東3-2-5,2016/3/19,2016/3/19,141.3600006,43.06520081
1504,来生たかお,北海道札幌市中央区中島公園1-15,2016/3/19,2016/3/19,141.3529968,43.04430008
1504,デビュー30周年記念 さくらももこの世界展,北海道札幌市中央区北五条西2札幌エスタ11F,2016/3/19,2016/4/3,141.3529968,43.06760025
1504,FLOW LIVE TOUR 2016「#10」3/19,北海道札幌市中央区北2条東3丁目2-5,2016/3/19,2016/3/19,141.3601532,43.06505966
1504,「めいこい」×札幌三越コラボ記念ミニトークイベント さっぽろ花語り ,北海道札幌市中央区南1条西3丁目8,2016/3/19,2016/3/19,141.3530121,43.05945587
1504,古家正亨の韓国ドラマフェスティバル in 北海道,北海道札幌市中央区北四条西1-1共済ビル6F,2016/3/19,2016/3/20,141.3549957,43.06669998
1504,THEラブ人間,札幌市中央区南7条西4-2-6 LC拾壱番館B1F,2016/3/19,2016/3/19,141.3529968,43.05199814
1505,日本脳神経外科学会北海道支部会,北海道 札幌市北区北15条西7丁目,2016/3/19,2016/3/19,141.3419952,43.07830048
1508,北海道日本ハムファイターズ対東京ヤクルトスワローズ オープン戦 札幌ドーム 駐車券,北海道札幌市豊平区羊ケ丘1番地,2016/3/19,2016/3/21,141.4100037,43.01520157
1508,北海道日本ハムファイターズ対東京ヤクルトスワローズ オープン戦,北海道札幌市豊平区羊ケ丘1番地,2016/3/19,2016/3/21,141.4100037,43.01520157
1516,アイヌ文様風車作り,北海道旭川市神楽3条7丁目 大雪クリスタルホール内,2016/3/19,2016/3/19,142.3509979,43.75970078
