company_name,request_date,pickup_date,return_date,cancellation_date,is_cancelled,car_class,transmission,num_of_passengers,num_of_children,arrival_flight,total_price,day_of_week,is_holiday,is_bad_weather,events_count,events_avg_distance,events_avg_duration,encoded_car_company,month
jalan,2018-06-26,2018-06-27,2018-06-30,NA,0,Sクラス(SCS001),AT,2,0,NA,13620,Wed,0,0,4,78994.27703693147,15,5093.3183949973945,6
jalan,2018-06-26,2018-07-29,2018-07-30,NA,0,Sクラス(SCS001),AT,2,0,JAL0505,7500,Sun,0,0,17,53302.47410241507,2.5294117647058822,5093.3183949973945,7
jalan,2018-06-27,2018-08-31,2018-09-02,2018-07-01,1,Sクラス(SCS001),AT,2,0,ANA1271,10500,Fri,0,0,9,47974.180842763446,3.5555555555555554,5093.3183949973945,8
jalan,2018-06-27,2018-06-28,2018-06-29,NA,0,Sクラス(SCS001),AT,2,0,GK105,6660,Thu,0,0,6,42959.76048178764,2,5093.3183949973945,6
jalan,2018-06-27,2018-08-31,2018-09-02,NA,0,Sクラス(SCS001),AT,2,0,ANA0069,10500,Fri,0,0,9,47974.180842763446,3.5555555555555554,5093.3183949973945,8
jalan,2018-06-28,2018-07-19,2018-07-20,NA,0,Sクラス(SCS001),AT,2,0,JAL0511,7500,Thu,0,0,2,120632.42457505956,2,5093.3183949973945,7
jalan,2018-06-28,2018-06-29,2018-06-29,NA,0,Sクラス(SCS001),AT,2,0,ANA987,5160,Fri,0,0,16,68357.76125306748,1.3125,5093.3183949973945,6
jalan,2018-06-29,2018-06-29,2018-07-01,NA,0,タイムセールSPクラス(TSP01),AT,2,0,APJ103,15480,Fri,0,0,16,68357.76125306748,1.3125,5725.687763713081,6
jalan,2018-06-30,2018-07-24,2018-07-26,2018-06-30,1,Sクラス(SCS001),AT,2,0,ANA0051,11500,Tue,0,0,3,68786.52706865188,3.3333333333333335,5093.3183949973945,7
jalan,2018-06-30,2018-07-07,2018-07-08,NA,0,タイムセールSPクラス(TSP01),AT,2,0,GK157,10320,Sat,0,0,20,59082.43328600442,15.75,5725.687763713081,7
jalan,2018-07-01,2018-07-07,2018-07-10,NA,0,タイムセールSPクラス(TSP01),AT,2,0,JAL521,16320,Sat,0,0,20,59082.43328600442,15.75,5725.687763713081,7
jalan,2018-07-01,2018-07-24,2018-07-26,2018-07-03,1,Sクラス(SCS001),AT,2,0,JAL0505,11500,Tue,0,0,3,68786.52706865188,3.3333333333333335,5093.3183949973945,7
jalan,2018-07-02,2018-08-31,2018-09-02,2018-07-06,1,Sクラス(SCS001),AT,2,0,ANA0057,10500,Fri,0,0,9,47974.180842763446,3.5555555555555554,5093.3183949973945,8
jalan,2018-07-03,2018-07-18,2018-07-20,NA,0,Sクラス(SCS001),AT,2,0,ANA0051,11500,Wed,0,0,4,100217.54349697831,1.75,5093.3183949973945,7
jalan,2018-07-03,2018-07-24,2018-07-26,NA,0,Sクラス(SCS001),AT,2,0,JAL3911,11500,Tue,0,0,3,68786.52706865188,3.3333333333333335,5093.3183949973945,7
jalan,2018-07-04,2018-09-10,2018-09-12,2018-09-07,1,Sクラス(SCS001),AT,2,0,ANA0051,10500,Mon,0,0,2,100137.91224778589,2.5,5093.3183949973945,9
jalan,2018-07-04,2018-07-10,2018-07-11,NA,0,タイムセールSPクラス(TSP01),AT,2,0,gk104,6000,Tue,0,0,2,100321.5386034984,1,5725.687763713081,7
jalan,2018-07-04,2018-07-25,2018-07-26,NA,0,Sクラス(SCS001),AT,2,0,JAL0513,7500,Wed,0,0,4,79869.48484574206,12,5093.3183949973945,7
jalan,2018-07-04,2018-08-20,2018-08-22,NA,0,タイムセールSPクラス(TSP01),AT,2,0,MM103,15480,Mon,0,0,3,73018.08465166143,12.333333333333334,5725.687763713081,8
jalan,2018-07-05,2018-09-09,2018-09-11,2018-09-07,1,Sクラス(SCS001),AT,2,0,ANA0053,10500,Sun,0,0,13,50792.41784499022,1,5093.3183949973945,9
jalan,2018-07-05,2018-09-16,2018-09-18,2018-09-06,1,タイムセールSPクラス(TSP01),AT,2,0,NA,20160,Sun,1,0,12,66830.39132942064,1,5725.687763713081,9
jalan,2018-07-05,2018-08-28,2018-08-28,2018-08-23,1,タイムセールSPクラス(TSP01),AT,2,0,NA,5660,Tue,0,0,1,35536.73972958911,1,5725.687763713081,8
jalan,2018-07-05,2018-07-06,2018-07-08,NA,0,Sクラス(SCS001),AT,2,0,NA,15240,Fri,0,0,9,78140.094105893,13.777777777777779,5093.3183949973945,7
jalan,2018-07-05,2018-07-06,2018-07-07,NA,0,Sクラス(SCS001),AT,2,0,ANA053,11820,Fri,0,0,9,78140.094105893,13.777777777777779,5093.3183949973945,7
jalan,2018-07-06,2018-07-07,2018-07-07,NA,0,Sクラス(SCS001),AT,2,0,NA,4000,Sat,0,0,20,59082.43328600442,15.75,5093.3183949973945,7
jalan,2018-07-06,2018-09-21,2018-09-24,NA,0,Sクラス(SCS001),AT,2,0,JAL0503,15000,Fri,0,0,8,35589.700009192245,2.5,5093.3183949973945,9
jalan,2018-07-07,2018-07-07,2018-07-09,NA,0,Sクラス(SCS001),AT,2,0,NA,16320,Sat,0,0,20,59082.43328600442,15.75,5093.3183949973945,7
jalan,2018-07-07,2018-08-04,2018-08-08,NA,0,Sクラス(SCS001),AT,2,0,ANA061,24320,Sat,0,0,16,75132.16989260266,1.625,5093.3183949973945,8
jalan,2018-07-07,2018-09-02,2018-09-08,NA,0,Sクラス(SCS001),AT,2,0,ANA707,23280,Sun,0,0,12,52137.04216953561,3.75,5093.3183949973945,9
jalan,2018-07-09,2018-08-29,2018-08-31,NA,0,Sクラス(SCS001),AT,2,0,JAL0517,10500,Wed,0,0,3,36189.80919368518,1.3333333333333333,5093.3183949973945,8
jalan,2018-07-13,2018-07-31,2018-08-02,NA,0,Sクラス(SCS001),AT,2,0,ANA0053,11500,Tue,0,0,4,104300.13660863851,1,5093.3183949973945,7
jalan,2018-07-13,2018-07-14,2018-07-16,NA,0,Sクラス(SCS001),AT,2,0,NA,19430,Sat,1,0,25,87722.08350986875,9.44,5093.3183949973945,7
jalan,2018-07-14,2018-08-13,2018-08-15,NA,0,タイムセールSPクラス(TSP01),AT,2,0,MM101,25020,Mon,0,0,4,118803.87565199348,1.5,5725.687763713081,8
jalan,2018-07-14,2018-07-15,2018-07-16,NA,0,ハイブリットHV0001,AT,2,0,NA,13160,Sun,1,0,15,91925.51531007016,1,8743.830985915494,7
jalan,2018-07-14,2018-07-15,2018-07-17,NA,0,Sクラス(SCS001),AT,2,0,NA,12950,Sun,1,0,15,91925.51531007016,1,5093.3183949973945,7
jalan,2018-07-14,2018-07-15,2018-07-17,NA,0,Sクラス(SCS001),AT,2,0,NA,16190,Sun,1,0,15,91925.51531007016,1,5093.3183949973945,7
jalan,2018-07-15,2018-07-15,2018-07-16,NA,0,Sクラス(SCS001),AT,2,0,NA,13520,Sun,1,0,15,91925.51531007016,1,5093.3183949973945,7
jalan,2018-07-15,2018-08-27,2018-08-30,NA,0,Fクラス(SCF001),AT,2,0,NA,30820,Mon,0,0,0,0,0,10547.514563106797,8
jalan,2018-07-15,2018-08-04,2018-08-05,2018-07-18,1,タイムセールSPクラス(TSP01),AT,2,0,NA,15200,Sat,0,0,16,75132.16989260266,1.625,5725.687763713081,8
jalan,2018-07-16,2018-07-16,2018-07-22,NA,0,Sクラス(SCS001),AT,2,0,NH777,40960,Mon,1,0,11,53570.172438292815,1,5093.3183949973945,7
jalan,2018-07-17,2018-09-05,2018-09-09,NA,0,Sクラス(SCS001),AT,2,0,NA,11800,Wed,0,0,6,75670.82176626466,4.833333333333333,5093.3183949973945,9
jalan,2018-07-17,2018-08-12,2018-08-12,NA,0,タイムセールSPクラス(TSP01),AT,2,0,GK105,6460,Sun,0,0,4,84011.13986270309,1,5725.687763713081,8
jalan,2018-07-17,2018-07-29,2018-07-31,NA,0,Sクラス(SCS001),AT,2,0,ADN4717,11500,Sun,0,0,17,53302.47410241507,2.5294117647058822,5093.3183949973945,7
jalan,2018-07-18,2018-07-28,2018-07-30,NA,0,Sクラス(SCS001),AT,2,0,ANA0069,11500,Sat,0,0,25,67522.50842761259,3.96,5093.3183949973945,7
jalan,2018-07-18,2018-07-26,2018-07-27,NA,0,Sクラス(SCS001),AT,2,0,ANJ1859,7500,Thu,0,0,3,34479.75246909773,8.666666666666666,5093.3183949973945,7
jalan,2018-07-18,2018-08-04,2018-08-07,NA,0,タイムセールSPクラス(TSP01),AT,2,0,NA,17480,Sat,0,0,16,75132.16989260266,1.625,5725.687763713081,8
jalan,2018-07-18,2018-08-08,2018-08-11,NA,0,タイムセールSPクラス(TSP01),AT,2,0,ANANH051,19640,Wed,0,0,3,56321.92940805842,1,5725.687763713081,8
jalan,2018-07-18,2018-08-14,2018-08-18,2018-07-19,1,タイムセールSPクラス(TSP01),AT,2,0,JAL0503,23640,Tue,0,0,10,88429.99849231442,1.3,5725.687763713081,8
jalan,2018-07-18,2018-07-21,2018-07-22,NA,0,タイムセールSPクラス(TSP01),AT,2,0,jL503,4800,Sat,0,0,21,64013.68768659675,4.619047619047619,5725.687763713081,7
jalan,2018-07-18,2018-07-21,2018-07-23,NA,0,Sクラス(SCS001),AT,2,0,JAL0511,11500,Sat,0,0,21,64013.68768659675,4.619047619047619,5093.3183949973945,7
jalan,2018-07-18,2018-09-02,2018-09-04,NA,0,Sクラス(SCS001),AT,2,0,ADN4711,10500,Sun,0,0,12,52137.04216953561,3.75,5093.3183949973945,9
jalan,2018-07-19,2018-07-22,2018-07-22,NA,0,Sクラス(SCS001),AT,2,0,NA,6160,Sun,0,0,21,41881.97606099514,2.2857142857142856,5093.3183949973945,7
jalan,2018-07-19,2018-09-04,2018-09-07,NA,0,Sクラス(SCS001),AT,2,0,703,13620,Tue,0,0,7,82918.71047418306,1.7142857142857142,5093.3183949973945,9
jalan,2018-07-19,2018-08-24,2018-08-26,2018-08-16,1,タイムセールSPクラス(TSP01),AT,2,0,NA,15480,Fri,0,0,10,43557.71303845025,1.9,5725.687763713081,8
jalan,2018-07-19,2018-09-03,2018-09-04,NA,0,Sクラス(SCS001),AT,2,0,ANJ0987,6300,Mon,0,0,0,0,0,5093.3183949973945,9
jalan,2018-07-19,2018-08-13,2018-08-16,NA,0,タイムセールSPクラス(TSP01),AT,2,0,DJ1,32560,Mon,0,0,4,118803.87565199348,1.5,5725.687763713081,8
jalan,2018-07-19,2018-07-25,2018-07-26,NA,0,Sクラス(SCS001),AT,2,0,ANA0577,7500,Wed,0,0,4,79869.48484574206,12,5093.3183949973945,7
jalan,2018-07-19,2018-07-21,2018-07-21,NA,0,Sクラス(SCS001),AT,2,0,NA,4000,Sat,0,0,21,64013.68768659675,4.619047619047619,5093.3183949973945,7
jalan,2018-07-19,2018-08-20,2018-08-22,NA,0,タイムセールSPクラス(TSP01),AT,2,0,JW903,12240,Mon,0,0,3,73018.08465166143,12.333333333333334,5725.687763713081,8
jalan,2018-07-21,2018-07-24,2018-07-25,NA,0,Sクラス(SCS001),AT,2,0,ANA0065,7500,Tue,0,0,3,68786.52706865188,3.3333333333333335,5093.3183949973945,7
jalan,2018-07-22,2018-08-07,2018-08-09,NA,0,Sクラス(SCS001),AT,2,0,jetstar15,14160,Tue,0,0,5,40592.39333229093,1.4,5093.3183949973945,8
jalan,2018-07-22,2018-09-08,2018-09-13,2018-09-07,1,Sクラス(SCS001),AT,2,0,MM105,20780,Sat,0,0,22,66312.98831801215,1.1818181818181819,5093.3183949973945,9
jalan,2018-07-22,2018-08-11,2018-08-14,NA,0,Sクラス(SCS001),AT,2,0,NA,36480,Sat,1,0,14,96149.13692402453,1.7857142857142858,5093.3183949973945,8
jalan,2018-07-23,2018-08-08,2018-08-16,2018-07-25,1,Sクラス(SCS001),AT,2,0,NA,89764,Wed,0,0,3,56321.92940805842,1,5093.3183949973945,8
jalan,2018-07-23,2018-08-13,2018-08-15,2018-08-06,1,Sクラス(SCS001),AT,2,0,sky761,28804,Mon,0,0,4,118803.87565199348,1.5,5093.3183949973945,8
jalan,2018-07-23,2018-08-09,2018-08-18,2018-07-23,1,Sクラス(SCS001),AT,2,0,NA,78000,Thu,0,0,6,70762.65386550513,1.1666666666666667,5093.3183949973945,8
jalan,2018-07-23,2018-08-13,2018-08-15,NA,0,Sクラス(SCS001),AT,2,0,ANA055,28804,Mon,0,0,4,118803.87565199348,1.5,5093.3183949973945,8
jalan,2018-07-23,2018-07-24,2018-07-25,NA,0,Sクラス(SCS001),AT,2,0,ANA061,10160,Tue,0,0,3,68786.52706865188,3.3333333333333335,5093.3183949973945,7
jalan,2018-07-23,2018-08-13,2018-08-14,NA,0,Sクラス(SCS001),AT,2,0,ANA577,18320,Mon,0,0,4,118803.87565199348,1.5,5093.3183949973945,8
jalan,2018-07-24,2018-09-22,2018-09-24,NA,0,Sクラス(SCS001),AT,2,0,ANJ0715,10500,Sat,1,0,18,76283.58894957697,3.388888888888889,5093.3183949973945,9
jalan,2018-07-24,2018-08-10,2018-08-12,2018-08-05,1,Sクラス(SCS001),AT,2,0,NA,28480,Fri,0,0,3,73524.9574095868,1,5093.3183949973945,8
jalan,2018-07-25,2018-07-25,2018-07-26,NA,0,Sクラス(SCS001),AT,2,0,ANA053,8000,Wed,0,0,4,79869.48484574206,12,5093.3183949973945,7
jalan,2018-07-25,2018-08-07,2018-08-11,NA,0,免責込Sクラス禁煙,AT,2,0,BX184,22144,Tue,0,0,5,40592.39333229093,1.4,7791.748466257669,8
jalan,2018-07-25,2018-08-11,2018-08-14,2018-07-27,1,ハイブリットHV0001,AT,2,0,IJ201,29800,Sat,1,0,14,96149.13692402453,1.7857142857142858,8743.830985915494,8
jalan,2018-07-25,2018-09-10,2018-09-12,2018-09-06,1,Sクラス(SCS001),AT,2,0,SKY765,8420,Mon,0,0,2,100137.91224778589,2.5,5093.3183949973945,9
jalan,2018-07-25,2018-07-25,2018-07-26,NA,0,Sクラス(SCS001),AT,2,0,JAL521,11410,Wed,0,0,4,79869.48484574206,12,5093.3183949973945,7
jalan,2018-07-25,2018-08-16,2018-08-18,NA,0,免責込Sクラス禁煙,AT,2,0,NA,10500,Thu,0,0,5,85813.389308543,1,7791.748466257669,8
jalan,2018-07-25,2018-08-12,2018-08-14,2018-08-02,1,免責込Sクラス禁煙,AT,2,0,NA,32684,Sun,0,0,4,84011.13986270309,1,7791.748466257669,8
jalan,2018-07-25,2018-07-25,2018-07-30,NA,0,免責込Sクラス禁煙,AT,2,0,AIRASIADJ9,36900,Wed,0,0,4,79869.48484574206,12,7791.748466257669,7
jalan,2018-07-25,2018-08-13,2018-08-15,NA,0,Sクラス(SCS001),AT,2,0,SKY703,28980,Mon,0,0,4,118803.87565199348,1.5,5093.3183949973945,8
jalan,2018-07-26,2018-08-04,2018-08-10,2018-07-26,1,免責込Sクラス禁煙,AT,2,0,GK183,45980,Sat,0,0,16,75132.16989260266,1.625,7791.748466257669,8
jalan,2018-07-26,2018-08-12,2018-08-14,2018-07-26,1,免責込Sクラス禁煙,AT,2,0,NA,30740,Sun,0,0,4,84011.13986270309,1,7791.748466257669,8
jalan,2018-07-26,2018-08-04,2018-08-10,2018-07-27,1,免責込Sクラス禁煙,AT,2,0,GK183,45980,Sat,0,0,16,75132.16989260266,1.625,7791.748466257669,8
jalan,2018-07-27,2018-08-11,2018-08-14,2018-07-27,1,ハイブリットHV0001,AT,2,0,NA,29800,Sat,1,0,14,96149.13692402453,1.7857142857142858,8743.830985915494,8
jalan,2018-07-27,2018-08-11,2018-08-14,2018-07-27,1,ハイブリットHV0001,AT,2,0,NA,29800,Sat,1,0,14,96149.13692402453,1.7857142857142858,8743.830985915494,8
jalan,2018-07-27,2018-08-11,2018-08-14,NA,0,ハイブリットHV0001,AT,2,0,IJ902,29800,Sat,1,0,14,96149.13692402453,1.7857142857142858,8743.830985915494,8
jalan,2018-07-27,2018-07-28,2018-08-08,NA,0,Sクラス(SCS001),AT,2,0,NA,54950,Sat,0,0,25,67522.50842761259,3.96,5093.3183949973945,7
jalan,2018-07-27,2018-08-04,2018-08-10,NA,0,免責込Sクラス禁煙,AT,2,0,GK183,45980,Sat,0,0,16,75132.16989260266,1.625,7791.748466257669,8
jalan,2018-07-28,2018-07-28,2018-07-31,NA,0,Sクラス(SCS001),AT,2,0,ANA1141,22190,Sat,0,0,25,67522.50842761259,3.96,5093.3183949973945,7
jalan,2018-07-28,2018-07-28,2018-07-30,NA,0,Sクラス(SCS001),AT,2,0,JAL2005,14450,Sat,0,0,25,67522.50842761259,3.96,5093.3183949973945,7
jalan,2018-07-28,2018-07-28,2018-08-02,NA,0,Sクラス(SCS001),AT,2,0,SK713,34430,Sat,0,0,25,67522.50842761259,3.96,5093.3183949973945,7
jalan,2018-07-28,2018-07-28,2018-07-29,NA,0,Sクラス(SCS001),AT,2,0,NA,10330,Sat,0,0,25,67522.50842761259,3.96,5093.3183949973945,7
jalan,2018-07-28,2018-08-12,2018-08-14,NA,0,ハイブリットHV0001,AT,2,0,MM103,32500,Sun,0,0,4,84011.13986270309,1,8743.830985915494,8
jalan,2018-07-28,2018-07-29,2018-08-02,2018-07-29,1,ハイブリットHV0001,AT,2,0,NA,37500,Sun,0,0,17,53302.47410241507,2.5294117647058822,8743.830985915494,7
jalan,2018-07-28,2018-08-12,2018-08-14,2018-07-30,1,免責込Sクラス禁煙,AT,2,0,ADO029,30160,Sun,0,0,4,84011.13986270309,1,7791.748466257669,8
jalan,2018-07-28,2018-08-07,2018-08-08,NA,0,Fクラス(SCF001),AT,2,0,NA,14000,Tue,0,0,5,40592.39333229093,1.4,10547.514563106797,8
jalan,2018-07-28,2018-08-13,2018-08-17,NA,0,免責込Sクラス禁煙,AT,2,0,IJ201,51400,Mon,0,0,4,118803.87565199348,1.5,7791.748466257669,8
jalan,2018-07-28,2018-08-05,2018-08-07,NA,0,Sクラス(SCS001),AT,2,0,jal503,17690,Sun,0,0,19,70400.78500275819,1,5093.3183949973945,8
jalan,2018-07-28,2018-07-29,2018-08-02,NA,0,Sクラス(SCS001),AT,2,0,dJ3,28850,Sun,0,0,17,53302.47410241507,2.5294117647058822,5093.3183949973945,7
jalan,2018-07-29,2018-11-10,2018-11-11,2018-07-29,1,Sクラス(SCS001),AT,2,0,ANA0987,6300,Sat,0,0,43,36959.39703909847,1.9069767441860466,5093.3183949973945,11
jalan,2018-07-29,2018-07-29,2018-07-30,NA,0,免責込Sクラス禁煙,AT,2,0,NA,14080,Sun,0,0,17,53302.47410241507,2.5294117647058822,7791.748466257669,7
jalan,2018-07-29,2018-09-08,2018-09-10,NA,0,Sクラス(SCS001),AT,2,0,GK101,6800,Sat,0,0,22,66312.98831801215,1.1818181818181819,5093.3183949973945,9
jalan,2018-07-29,2018-07-30,2018-08-01,NA,0,Sクラス(SCS001),AT,2,0,SKY711,20930,Mon,0,0,0,0,0,5093.3183949973945,7
jalan,2018-07-30,2018-08-02,2018-08-04,NA,0,Sクラス(SCS001),AT,2,0,SKY703,18014,Thu,0,0,4,78025.04412078904,1,5093.3183949973945,8
jalan,2018-07-30,2018-09-11,2018-09-12,2018-07-30,1,Sクラス(SCS001),AT,2,0,DJ001,4500,Tue,0,0,8,37575.40542561788,2,5093.3183949973945,9
jalan,2018-07-30,2018-08-14,2018-08-16,NA,0,免責込Sクラス禁煙,AT,2,0,NA,31240,Tue,0,0,10,88429.99849231442,1.3,7791.748466257669,8
jalan,2018-07-30,2018-07-31,2018-08-05,2018-07-31,1,ハイブリットHV0001,AT,2,0,Br116,56000,Tue,0,0,4,104300.13660863851,1,8743.830985915494,7
jalan,2018-07-31,2018-07-31,2018-08-01,NA,0,免責込Sクラス禁煙,AT,2,0,NA,13000,Tue,0,0,4,104300.13660863851,1,7791.748466257669,7
jalan,2018-07-31,2018-08-11,2018-08-15,NA,0,ハイブリットHV0001,AT,2,0,ANA1109,60600,Sat,1,0,14,96149.13692402453,1.7857142857142858,8743.830985915494,8
jalan,2018-07-31,2018-08-23,2018-08-25,NA,0,Sクラス(SCS001),AT,2,0,ANA0577,10500,Thu,0,0,2,129485.03411831462,1,5093.3183949973945,8
jalan,2018-08-01,2018-08-01,2018-08-07,NA,0,免責込Sクラス禁煙,AT,2,0,ANA4858,48504,Wed,0,0,8,93729.03758702529,5.75,7791.748466257669,8
jalan,2018-08-01,2018-08-10,2018-08-13,NA,0,免責込Sクラス禁煙,AT,2,0,NA,39160,Fri,0,0,3,73524.9574095868,1,7791.748466257669,8
jalan,2018-08-02,2018-08-11,2018-08-13,2018-08-02,1,免責込Sクラス禁煙,AT,2,0,NA,31240,Sat,1,0,14,96149.13692402453,1.7857142857142858,7791.748466257669,8
jalan,2018-08-02,2018-08-03,2018-08-05,NA,0,ハイブリットHV0001,AT,2,0,MM417,26420,Fri,0,0,7,63514.62823508693,1.4285714285714286,8743.830985915494,8
jalan,2018-08-02,2018-08-11,2018-08-13,NA,0,免責込Sクラス禁煙,AT,2,0,NA,31240,Sat,1,0,14,96149.13692402453,1.7857142857142858,7791.748466257669,8
jalan,2018-08-03,2018-08-03,2018-08-03,NA,0,Sクラス(SCS001),AT,2,0,JAL2005,5880,Fri,0,0,7,63514.62823508693,1.4285714285714286,5093.3183949973945,8
jalan,2018-08-03,2018-10-05,2018-10-09,2018-08-07,1,タイムセールGクラス(TG01),AT,2,0,NA,36460,Fri,0,0,11,110710.17355261966,4.454545454545454,6344.081632653061,10
jalan,2018-08-03,2018-09-25,2018-09-29,2018-09-11,1,Sクラス(SCS001),AT,2,0,MM103,22600,Tue,0,0,3,98858.18872074195,13.333333333333334,5093.3183949973945,9
jalan,2018-08-04,2018-08-04,2018-08-05,NA,0,Sクラス(SCS001),AT,2,0,NA,13570,Sat,0,0,16,75132.16989260266,1.625,5093.3183949973945,8
jalan,2018-08-04,2018-08-04,2018-08-05,NA,0,Sクラス(SCS001),AT,2,0,ANA053,9250,Sat,0,0,16,75132.16989260266,1.625,5093.3183949973945,8
jalan,2018-08-04,2018-08-27,2018-08-30,NA,0,タイムセールSPクラス(TSP01),AT,2,0,ANA1141,20964,Mon,0,0,0,0,0,5725.687763713081,8
jalan,2018-08-05,2018-09-22,2018-09-24,NA,0,タイムセールSPクラス(TSP01),AT,2,0,JAL2901,16920,Sat,1,0,18,76283.58894957697,3.388888888888889,5725.687763713081,9
jalan,2018-08-05,2018-08-23,2018-08-24,2018-08-18,1,タイムセールSPクラス(TSP01),AT,2,0,ANA061,8160,Thu,0,0,2,129485.03411831462,1,5725.687763713081,8
jalan,2018-08-05,2018-09-05,2018-09-07,2018-08-29,1,Sクラス(SCS001),AT,2,0,GK107,13280,Wed,0,0,6,75670.82176626466,4.833333333333333,5093.3183949973945,9
jalan,2018-08-05,2018-08-14,2018-08-14,2018-08-09,1,免責込Sクラス禁煙,AT,2,0,GK107,11204,Tue,0,0,10,88429.99849231442,1.3,7791.748466257669,8
jalan,2018-08-06,2018-08-06,2018-08-08,NA,0,Sクラス(SCS001),AT,2,0,GK105,17690,Mon,0,0,2,36150.65617453738,1,5093.3183949973945,8
jalan,2018-08-06,2018-08-06,2018-08-10,NA,0,Sクラス(SCS001),AT,2,0,NA,23774,Mon,0,0,2,36150.65617453738,1,5093.3183949973945,8
jalan,2018-08-06,2018-08-13,2018-08-15,NA,0,Sクラス(SCS001),AT,2,0,MM101,28980,Mon,0,0,4,118803.87565199348,1.5,5093.3183949973945,8
jalan,2018-08-06,2018-08-11,2018-08-12,NA,0,Sクラス(SCS001),AT,2,0,NA,20820,Sat,1,0,14,96149.13692402453,1.7857142857142858,5093.3183949973945,8
jalan,2018-08-06,2018-08-10,2018-08-13,NA,0,免責込Sクラス禁煙,AT,2,0,NA,43820,Fri,0,0,3,73524.9574095868,1,7791.748466257669,8
jalan,2018-08-06,2018-08-14,2018-08-16,2018-08-07,1,免責込Sクラス禁煙,AT,2,0,ANA4711,33240,Tue,0,0,10,88429.99849231442,1.3,7791.748466257669,8
jalan,2018-08-06,2018-08-12,2018-08-18,NA,0,免責込Sクラス禁煙,AT,2,0,NA,68000,Sun,0,0,4,84011.13986270309,1,7791.748466257669,8
jalan,2018-08-07,2018-08-07,2018-08-08,NA,0,Sクラス(SCS001),AT,2,0,SKY705,13570,Tue,0,0,5,40592.39333229093,1.4,5093.3183949973945,8
jalan,2018-08-07,2018-09-16,2018-09-17,2018-08-09,1,Sクラス(SCS001),AT,2,0,ANA0059,6300,Sun,1,0,12,66830.39132942064,1,5093.3183949973945,9
jalan,2018-08-07,2018-09-09,2018-09-11,2018-09-07,1,Sクラス(SCS001),AT,2,0,JAL0505,10500,Sun,0,0,13,50792.41784499022,1,5093.3183949973945,9
jalan,2018-08-08,2018-08-12,2018-08-16,2018-08-08,1,免責込Sクラス禁煙,AT,2,0,JAL3913,70200,Sun,0,0,4,84011.13986270309,1,7791.748466257669,8
jalan,2018-08-09,2018-08-13,2018-08-15,NA,0,免責込Sクラス禁煙,AT,2,0,NA,43040,Mon,0,0,4,118803.87565199348,1.5,7791.748466257669,8
jalan,2018-08-09,2018-08-09,2018-08-10,NA,0,Sクラス(SCS001),AT,2,0,NA,21900,Thu,0,0,6,70762.65386550513,1.1666666666666667,5093.3183949973945,8
jalan,2018-08-10,2018-08-11,2018-08-14,NA,0,免責込Sクラス禁煙,AT,2,0,GK157,55540,Sat,1,0,14,96149.13692402453,1.7857142857142858,7791.748466257669,8
jalan,2018-08-10,2018-08-20,2018-08-22,NA,0,タイムセールSPクラス(TSP01),AT,2,0,IJ201,9000,Mon,0,0,3,73018.08465166143,12.333333333333334,5725.687763713081,8
jalan,2018-08-10,2018-09-08,2018-09-10,2018-08-14,1,免責込Sクラス禁煙,AT,2,0,ANA4811,14064,Sat,0,0,22,66312.98831801215,1.1818181818181819,7791.748466257669,9
jalan,2018-08-11,2018-08-30,2018-08-31,2018-08-11,1,タイムセールSPクラス(TSP01),AT,2,0,NA,10320,Thu,0,0,0,0,0,5725.687763713081,8
jalan,2018-08-11,2018-08-26,2018-09-01,NA,0,Sクラス(SCS001),AT,2,0,ANJ1221,26400,Sun,0,0,9,56615.3985580967,1,5093.3183949973945,8
jalan,2018-08-11,2018-08-24,2018-08-26,NA,0,タイムセールSPクラス(TSP01),AT,2,0,ADO011,15480,Fri,0,0,10,43557.71303845025,1.9,5725.687763713081,8
jalan,2018-08-11,2018-09-01,2018-09-02,NA,0,Sクラス(SCS001),AT,2,0,ANA4842,8820,Sat,0,0,23,93849.78232803354,7.956521739130435,5093.3183949973945,9
jalan,2018-08-11,2018-08-26,2018-08-28,NA,0,Sクラス(SCS001),AT,2,0,ANA0051,10500,Sun,0,0,9,56615.3985580967,1,5093.3183949973945,8
jalan,2018-08-11,2018-08-29,2018-08-31,NA,0,Sクラス(SCS001),AT,2,0,ANA0063,10500,Wed,0,0,3,36189.80919368518,1.3333333333333333,5093.3183949973945,8
jalan,2018-08-12,2018-08-21,2018-08-25,NA,0,Sクラス(SCS001),AT,2,0,JAL3911,18800,Tue,0,0,2,34927.53629548353,4.5,5093.3183949973945,8
jalan,2018-08-12,2018-08-20,2018-08-22,NA,0,タイムセールSPクラス(TSP01),AT,2,0,JJP107,15480,Mon,0,0,3,73018.08465166143,12.333333333333334,5725.687763713081,8
jalan,2018-08-12,2018-08-20,2018-08-22,NA,0,Sクラス(SCS001),AT,2,0,ANA0073,10500,Mon,0,0,3,73018.08465166143,12.333333333333334,5093.3183949973945,8
jalan,2018-08-12,2018-08-27,2018-08-29,NA,0,Sクラス(SCS001),AT,2,0,ANA0063,10500,Mon,0,0,0,0,0,5093.3183949973945,8
jalan,2018-08-12,2018-08-21,2018-08-22,NA,0,Sクラス(SCS001),AT,2,0,JAL0515,6300,Tue,0,0,2,34927.53629548353,4.5,5093.3183949973945,8
